label	character_id	character_value
Muntiacus muntjak	40	11.79
Muntiacus muntjak	40	32.36
Muntiacus muntjak	44	22.408
Muntiacus muntjak	42	Sri Lanka dry-zone dry evergreen forests
Muntiacus muntjak	42	Southern Vietnam lowland dry forests
Muntiacus muntjak	42	Southeastern Indochina dry evergreen forests
Muntiacus muntjak	42	South Deccan Plateau dry deciduous forests
Muntiacus muntjak	42	Eastern Himalayan broadleaf forests
Muntiacus muntjak	42	Sumatran tropical pine forests
Muntiacus muntjak	42	Northeast India-Myanmar pine forests
Muntiacus muntjak	42	Himalayan subtropical pine forests
Muntiacus muntjak	42	Western Himalayan subalpine conifer forests
Muntiacus muntjak	42	Eastern Himalayan subalpine conifer forests
Muntiacus muntjak	42	Western Himalayan broadleaf forests
Muntiacus muntjak	42	Northern Triangle temperate forests
Muntiacus muntjak	42	Northwestern thorn scrub forests
Muntiacus muntjak	42	Deccan thorn scrub forests
Muntiacus muntjak	42	Kinabalu montane alpine meadows
Muntiacus muntjak	42	Terai-Duar savanna and grasslands
Muntiacus muntjak	42	Indochina mangroves
Muntiacus muntjak	42	Indus River Delta-Arabian Sea mangroves
Muntiacus muntjak	42	Thar desert
Muntiacus muntjak	42	Goadavari-Krishna mangroves
Muntiacus muntjak	42	Sundarbans mangroves
Muntiacus muntjak	42	Guizhou Plateau broadleaf and mixed forests
Muntiacus muntjak	42	Myanmar Coast mangroves
Muntiacus muntjak	42	Sunda Shelf mangroves
Muntiacus muntjak	42	Northeastern Himalayan subalpine conifer forests
Muntiacus muntjak	42	Nujiang Langcang Gorge alpine conifer and mixed forests
Muntiacus muntjak	42	Yunnan Plateau subtropical evergreen forests
Muntiacus muntjak	42	Hengduan Mountains subalpine conifer forests
Muntiacus muntjak	42	Chao Phraya lowland moist deciduous forests
Muntiacus muntjak	42	Chao Phraya freshwater swamp forests
Muntiacus muntjak	42	Cardamom Mountains rain forests
Muntiacus muntjak	42	Brahmaputra Valley semi-evergreen forests
Muntiacus muntjak	42	Borneo peat swamp forests
Muntiacus muntjak	42	Borneo montane rain forests
Muntiacus muntjak	42	Borneo lowland rain forests
Muntiacus muntjak	42	Jian Nan subtropical evergreen forests
Muntiacus muntjak	42	Irrawaddy moist deciduous forests
Muntiacus muntjak	42	Irrawaddy freshwater swamp forests
Muntiacus muntjak	42	Himalayan subtropical broadleaf forests
Muntiacus muntjak	42	Eastern Java-Bali rain forests
Muntiacus muntjak	42	Eastern Java-Bali montane rain forests
Muntiacus muntjak	42	Eastern highlands moist deciduous forests
Muntiacus muntjak	42	Chin Hills-Arakan Yoma montane forests
Muntiacus muntjak	42	Myanmar coastal rain forests
Muntiacus muntjak	42	North Western Ghats moist deciduous forests
Muntiacus muntjak	42	Meghalaya subtropical forests
Muntiacus muntjak	42	Mizoram-Manipur-Kachin rain forests
Muntiacus muntjak	42	Luang Prabang montane rain forests
Muntiacus muntjak	42	Malabar Coast moist forests
Muntiacus muntjak	42	Kayah-Karen montane rain forests
Muntiacus muntjak	42	Lower Gangetic Plains moist deciduous forests
Muntiacus muntjak	42	Northern Vietnam lowland rain forests
Muntiacus muntjak	42	Orissa semi-evergreen forests
Muntiacus muntjak	42	Northern Thailand-Laos moist deciduous forests
Muntiacus muntjak	42	Northern Triangle subtropical forests
Muntiacus muntjak	42	Northern Indochina subtropical forests
Muntiacus muntjak	42	Northern Khorat Plateau moist deciduous forests
Muntiacus muntjak	42	North Western Ghats montane rain forests
Muntiacus muntjak	42	Northern Annamites rain forests
Muntiacus muntjak	42	South Western Ghats moist deciduous forests
Muntiacus muntjak	42	South China-Vietnam subtropical evergreen forests
Muntiacus muntjak	42	Southern Annamites montane rain forests
Muntiacus muntjak	42	South Western Ghats montane rain forests
Muntiacus muntjak	42	Peninsular Malaysian peat swamp forests
Muntiacus muntjak	42	Peninsular Malaysian montane rain forests
Muntiacus muntjak	42	Red River freshwater swamp forests
Muntiacus muntjak	42	Peninsular Malaysian rain forests
Muntiacus muntjak	42	Sumatran montane rain forests
Muntiacus muntjak	42	Sumatran lowland rain forests
Muntiacus muntjak	42	Sundaland heath forests
Muntiacus muntjak	42	Sumatran peat swamp forests
Muntiacus muntjak	42	Sri Lanka lowland rain forests
Muntiacus muntjak	42	Southwest Borneo freshwater swamp forests
Muntiacus muntjak	42	Sumatran freshwater swamp forests
Muntiacus muntjak	42	Sri Lanka montane rain forests
Muntiacus muntjak	42	Upper Gangetic Plains moist deciduous forests
Muntiacus muntjak	42	Western Java montane rain forests
Muntiacus muntjak	42	Western Java rain forests
Muntiacus muntjak	42	Hainan Island monsoon rain forests
Muntiacus muntjak	42	Sundarbans freshwater swamp forests
Muntiacus muntjak	42	Tenasserim-South Thailand semi-evergreen rain forests
Muntiacus muntjak	42	Tonle Sap freshwater swamp forests
Muntiacus muntjak	42	Tonle Sap-Mekong peat swamp forests
Muntiacus muntjak	42	Irrawaddy dry forests
Muntiacus muntjak	42	Khathiar-Gir dry deciduous forests
Muntiacus muntjak	42	Narmada Valley dry deciduous forests
Muntiacus muntjak	42	Northern dry deciduous forests
Muntiacus muntjak	42	Central Deccan Plateau dry deciduous forests
Muntiacus muntjak	42	Central Indochina dry forests
Muntiacus muntjak	42	Chhota-Nagpur dry deciduous forests
Muntiacus muntjak	42	East Deccan dry-evergreen forests
Muntiacus muntjak	45	95.86
Muntiacus muntjak	45	72.05
Muntiacus muntjak	45	119.66
Muntiacus muntjak	46	21000
Muntiacus muntjak	46	1223
Muntiacus muntjak	35	nocturnal/crepuscular, cathemeral, crepuscular or diurnal/crepuscular
Muntiacus muntjak	36	7321434.07
Muntiacus muntjak	9	210
Muntiacus muntjak	11	terrestrial habitat
Muntiacus muntjak	12	210
Muntiacus muntjak	1	browser
Muntiacus muntjak	1	grazer
Muntiacus muntjak	3	hydroxylapatite
Muntiacus muntjak	2	the Indo-Malayan Realm
Muntiacus muntjak	2	the Palearctic
Muntiacus muntjak	4	211.2
Muntiacus muntjak	6	Pleistocene Epoch
Muntiacus muntjak	7	least concern
Muntiacus muntjak	8	3.12
Muntiacus muntjak	19	18.8
Muntiacus muntjak	20	1471.74
Muntiacus muntjak	22	actively mobile
Muntiacus muntjak	21	0
Muntiacus muntjak	21	236.51
Muntiacus muntjak	21	6
Muntiacus muntjak	24	stream valley
Muntiacus muntjak	24	plantation
Muntiacus muntjak	24	scrubland
Muntiacus muntjak	24	woodland area
Muntiacus muntjak	24	clearing
Muntiacus muntjak	24	planted forest
Muntiacus muntjak	24	grassland
Muntiacus muntjak	24	wet forest
Muntiacus muntjak	24	montane
Muntiacus muntjak	24	savanna biome
Muntiacus muntjak	24	stream
Muntiacus muntjak	24	plateau
Muntiacus muntjak	24	terrestrial
Muntiacus muntjak	24	hill
Muntiacus muntjak	24	savanna
Muntiacus muntjak	24	subtropical
Muntiacus muntjak	24	forest
Muntiacus muntjak	24	deciduous forest
Muntiacus muntjak	24	hill range
Muntiacus muntjak	24	tropical
Muntiacus muntjak	24	coastal
Muntiacus muntjak	24	terrestrial habitat
Muntiacus muntjak	25	332
Muntiacus muntjak	25	272
Muntiacus muntjak	25	338.33
Muntiacus muntjak	13	1094.18
Muntiacus muntjak	15	viviparous
Muntiacus muntjak	17	Holocene Epoch
Muntiacus muntjak	18	241
Muntiacus muntjak	18	241
Muntiacus muntjak nigripes	29	fossorial and/or ground dwelling only
Muntiacus muntjak nigripes	24	terrestrial habitat
Muntiacus muntjak nigripes	22	actively mobile
Muntiacus muntjak nigripes	3	hydroxylapatite
Muntiacus muntjak nigripes	15	viviparous
Muntiacus muntjak nigripes	30	extant
Muntiacus muntjak nigripes	1	grazer
Muntiacus muntjak nigripes	1	browser
Muntiacus putaoensis	11	terrestrial habitat
Muntiacus putaoensis	31	fruit
Muntiacus putaoensis	31	plants
Muntiacus putaoensis	30	extant
Muntiacus putaoensis	7	data deficient
Muntiacus putaoensis	29	fossorial and/or ground dwelling only
Muntiacus putaoensis	3	hydroxylapatite
Muntiacus putaoensis	2	the Palearctic
Muntiacus putaoensis	2	the Indo-Malayan Realm
Muntiacus putaoensis	26	herbivore
Muntiacus putaoensis	1	browser
Muntiacus putaoensis	1	grazer
Muntiacus putaoensis	24	terrestrial habitat
Muntiacus putaoensis	42	Northern Triangle temperate forests
Muntiacus putaoensis	42	Nujiang Langcang Gorge alpine conifer and mixed forests
Muntiacus putaoensis	42	Northern Triangle subtropical forests
Muntiacus putaoensis	44	14.294
Muntiacus putaoensis	45	97.29000000000001
Muntiacus putaoensis	45	95.97
Muntiacus putaoensis	45	98.61
Muntiacus putaoensis	22	actively mobile
Muntiacus putaoensis	21	1
Muntiacus putaoensis	21	7.79
Muntiacus putaoensis	21	1
Muntiacus putaoensis	41	194.24
Muntiacus putaoensis	40	25.55
Muntiacus putaoensis	40	26.72
Muntiacus putaoensis	40	27.89
Muntiacus putaoensis	20	1274.6
Muntiacus putaoensis	36	42695.33
Muntiacus putaoensis	13	1188
Muntiacus putaoensis	15	viviparous
Muntiacus reevesi	52	Fujian
Muntiacus reevesi	52	Guangdong
Muntiacus reevesi	52	Zhejiang
Muntiacus reevesi	52	Shanxi
Muntiacus reevesi	52	Jiangsu
Muntiacus reevesi	52	Jiangxi
Muntiacus reevesi	52	Anhui
Muntiacus reevesi	52	Sichuan
Muntiacus reevesi	52	Taiwan
Muntiacus reevesi	52	China
Muntiacus reevesi	52	Guizhou
Muntiacus reevesi	52	Hubei
Muntiacus reevesi	52	Yunnan
Muntiacus reevesi	52	Hunan
Muntiacus reevesi	52	Gansu
Muntiacus reevesi	52	Guangxi
Muntiacus reevesi	9	214.24
Muntiacus reevesi	11	terrestrial habitat
Muntiacus reevesi	12	199
Muntiacus reevesi	56	0.0117
Muntiacus reevesi	1	grazer
Muntiacus reevesi	1	browser
Muntiacus reevesi	2	the Palearctic
Muntiacus reevesi	2	the Indo-Malayan Realm
Muntiacus reevesi	3	hydroxylapatite
Muntiacus reevesi	6	Middle Pleistocene Age
Muntiacus reevesi	7	least concern
Muntiacus reevesi	8	0.67
Muntiacus reevesi	20	1071.65
Muntiacus reevesi	19	23.2
Muntiacus reevesi	22	actively mobile
Muntiacus reevesi	21	41
Muntiacus reevesi	21	356.66
Muntiacus reevesi	21	94
Muntiacus reevesi	24	shrubland
Muntiacus reevesi	24	temperate
Muntiacus reevesi	24	tropical
Muntiacus reevesi	24	forest
Muntiacus reevesi	24	terrestrial
Muntiacus reevesi	24	coniferous forest biome
Muntiacus reevesi	24	grassland
Muntiacus reevesi	24	wet forest
Muntiacus reevesi	24	woodland area
Muntiacus reevesi	24	subtropical
Muntiacus reevesi	24	stream
Muntiacus reevesi	24	city
Muntiacus reevesi	24	canopy
Muntiacus reevesi	24	scrubland
Muntiacus reevesi	24	montane
Muntiacus reevesi	24	coastal
Muntiacus reevesi	24	terrestrial habitat
Muntiacus reevesi	25	274
Muntiacus reevesi	25	295.12
Muntiacus reevesi	13	1016.93
Muntiacus reevesi	15	viviparous
Muntiacus reevesi	14	1.5
Muntiacus reevesi	16	0.11
Muntiacus reevesi	16	0.12
Muntiacus reevesi	18	215
Muntiacus reevesi	18	215.25
Muntiacus reevesi	17	Upper Pleistocene Age
Muntiacus reevesi	30	extant
Muntiacus reevesi	32	1050
Muntiacus reevesi	32	13499.94
Muntiacus reevesi	31	leaves of herbaceous plants
Muntiacus reevesi	31	leaves of woody plants
Muntiacus reevesi	31	leaves
Muntiacus reevesi	31	plants
Muntiacus reevesi	34	0.781
Muntiacus reevesi	26	herbivore
Muntiacus reevesi	28	Japan
Muntiacus reevesi	28	China
Muntiacus reevesi	28	France
Muntiacus reevesi	28	Ireland
Muntiacus reevesi	28	Taiwan
Muntiacus reevesi	28	North Pacific
Muntiacus reevesi	28	United Kingdom
Muntiacus reevesi	29	fossorial and/or ground dwelling only
Muntiacus reevesi	40	20.22
Muntiacus reevesi	40	27.17
Muntiacus reevesi	40	34.11
Muntiacus reevesi	41	109.52
Muntiacus reevesi	42	South China-Vietnam subtropical evergreen forests
Muntiacus reevesi	42	Jian Nan subtropical evergreen forests
Muntiacus reevesi	42	South Taiwan monsoon rain forests
Muntiacus reevesi	42	Hainan Island monsoon rain forests
Muntiacus reevesi	42	Guizhou Plateau broadleaf and mixed forests
Muntiacus reevesi	42	Taiwan subtropical evergreen forests
Muntiacus reevesi	42	Changjiang Plain evergreen forests
Muntiacus reevesi	42	Yunnan Plateau subtropical evergreen forests
Muntiacus reevesi	42	Huang He Plain mixed forests
Muntiacus reevesi	42	Daba Mountains evergreen forests
Muntiacus reevesi	42	Sichuan Basin evergreen broadleaf forests
Muntiacus reevesi	42	Qin Ling Mountains deciduous forests
Muntiacus reevesi	51	Ireland
Muntiacus reevesi	51	Honshu
Muntiacus reevesi	51	Netherlands
Muntiacus reevesi	51	Belgium
Muntiacus reevesi	51	Scotland
Muntiacus reevesi	51	United Kingdom
Muntiacus reevesi	51	Northern Ireland
Muntiacus reevesi	44	15.71
Muntiacus reevesi	45	113.4
Muntiacus reevesi	45	104.67
Muntiacus reevesi	45	122.13
Muntiacus reevesi	46	18000
Muntiacus reevesi	46	1050
Muntiacus reevesi	36	1767640.73
Muntiacus rooseveltorum	11	terrestrial habitat
Muntiacus rooseveltorum	30	extant
Muntiacus rooseveltorum	9	212.49
Muntiacus rooseveltorum	32	10762.64
Muntiacus rooseveltorum	31	leaves of herbaceous plants
Muntiacus rooseveltorum	31	leaves of woody plants
Muntiacus rooseveltorum	31	leaves
Muntiacus rooseveltorum	31	plants
Muntiacus rooseveltorum	7	data deficient
Muntiacus rooseveltorum	29	fossorial and/or ground dwelling only
Muntiacus rooseveltorum	26	herbivore
Muntiacus rooseveltorum	1	grazer
Muntiacus rooseveltorum	1	browser
Muntiacus rooseveltorum	28	Laos
Muntiacus rooseveltorum	3	hydroxylapatite
Muntiacus rooseveltorum	2	the Indo-Malayan Realm
Muntiacus rooseveltorum	45	103.91
Muntiacus rooseveltorum	45	103.55
Muntiacus rooseveltorum	45	104.26
Muntiacus rooseveltorum	42	Northern Indochina subtropical forests
Muntiacus rooseveltorum	42	Luang Prabang montane rain forests
Muntiacus rooseveltorum	44	19.52
Muntiacus rooseveltorum	24	forest
Muntiacus rooseveltorum	24	terrestrial
Muntiacus rooseveltorum	24	montane
Muntiacus rooseveltorum	24	mountain
Muntiacus rooseveltorum	24	plateau
Muntiacus rooseveltorum	24	terrestrial habitat
Muntiacus rooseveltorum	20	1241.99
Muntiacus rooseveltorum	41	128.18
Muntiacus rooseveltorum	40	18.88
Muntiacus rooseveltorum	40	19.4
Muntiacus rooseveltorum	40	19.91
Muntiacus rooseveltorum	22	actively mobile
Muntiacus rooseveltorum	21	5
Muntiacus rooseveltorum	21	12.82
Muntiacus rooseveltorum	21	5
Muntiacus rooseveltorum	15	viviparous
Muntiacus rooseveltorum	36	7016.69
Muntiacus rooseveltorum	13	996.13
Muntiacus truongsonensis	7	data deficient
Muntiacus truongsonensis	29	fossorial and/or ground dwelling only
Muntiacus truongsonensis	1	browser
Muntiacus truongsonensis	1	grazer
Muntiacus truongsonensis	26	herbivore
Muntiacus truongsonensis	3	hydroxylapatite
Muntiacus truongsonensis	11	terrestrial habitat
Muntiacus truongsonensis	30	extant
Muntiacus truongsonensis	31	leaves of herbaceous plants
Muntiacus truongsonensis	31	leaves of woody plants
Muntiacus truongsonensis	31	leaves
Muntiacus truongsonensis	31	plants
Muntiacus truongsonensis	13	1410.97
Muntiacus truongsonensis	36	10016.59
Muntiacus truongsonensis	15	viviparous
Muntiacus truongsonensis	44	21.27
Muntiacus truongsonensis	24	terrestrial
Muntiacus truongsonensis	24	forest
Muntiacus truongsonensis	24	tropical
Muntiacus truongsonensis	24	wet forest
Muntiacus truongsonensis	24	mountain
Muntiacus truongsonensis	24	plateau
Muntiacus truongsonensis	24	mountain range
Muntiacus truongsonensis	24	terrestrial habitat
Muntiacus truongsonensis	45	107.65
Muntiacus truongsonensis	45	106.86
Muntiacus truongsonensis	45	107.26
Muntiacus truongsonensis	20	1656.22
Muntiacus truongsonensis	21	7
Muntiacus truongsonensis	21	63.78
Muntiacus truongsonensis	21	7
Muntiacus truongsonensis	22	actively mobile
Muntiacus truongsonensis	41	256.48
Muntiacus truongsonensis	40	16.51
Muntiacus truongsonensis	40	15.77
Muntiacus truongsonensis	40	15.03
Myotragus balearicus	34	2.588
Myotragus balearicus	24	cave
Myotragus balearicus	24	terrestrial habitat
Myotragus balearicus	30	extant
Myotragus balearicus	22	actively mobile
Myotragus balearicus	6	Pleistocene Epoch
Myotragus balearicus	29	fossorial and/or ground dwelling only
Myotragus balearicus	1	grazer
Myotragus balearicus	1	browser
Myotragus balearicus	56	0.0117
Myotragus balearicus	15	viviparous
Myotragus balearicus	3	hydroxylapatite
Naemorhedus caudatus	15	viviparous
Naemorhedus caudatus	13	540.98
Naemorhedus caudatus	36	757390.24
Naemorhedus caudatus	45	124.22
Naemorhedus caudatus	45	109.66
Naemorhedus caudatus	45	138.78
Naemorhedus caudatus	24	Large river biome
Naemorhedus caudatus	24	coastal
Naemorhedus caudatus	24	cliff
Naemorhedus caudatus	24	forest
Naemorhedus caudatus	24	mountain
Naemorhedus caudatus	24	Small river biome
Naemorhedus caudatus	24	terrestrial
Naemorhedus caudatus	24	temperate
Naemorhedus caudatus	24	scrubland
Naemorhedus caudatus	24	montane
Naemorhedus caudatus	24	lake
Naemorhedus caudatus	24	mountain range
Naemorhedus caudatus	24	deciduous forest
Naemorhedus caudatus	24	tributary
Naemorhedus caudatus	24	terrestrial habitat
Naemorhedus caudatus	42	Northeast China Plain deciduous forests
Naemorhedus caudatus	42	Manchurian mixed forests
Naemorhedus caudatus	42	Mongolian-Manchurian grassland
Naemorhedus caudatus	42	Ussuri broadleaf and mixed forests
Naemorhedus caudatus	42	Suiphun-Khanka meadows and forest meadows
Naemorhedus caudatus	42	Amur meadow steppe
Naemorhedus caudatus	42	Central Korean deciduous forests
Naemorhedus caudatus	42	Central China loess plateau mixed forests
Naemorhedus caudatus	42	Huang He Plain mixed forests
Naemorhedus caudatus	42	Changbai Mountains mixed forests
Naemorhedus caudatus	44	3.336
Naemorhedus caudatus	46	27000
Naemorhedus caudatus	55	fruit
Naemorhedus caudatus	19	20.3
Naemorhedus caudatus	20	686.5599999999999
Naemorhedus caudatus	40	34.47
Naemorhedus caudatus	40	42.04
Naemorhedus caudatus	40	49.62
Naemorhedus caudatus	41	45.4
Naemorhedus caudatus	21	1
Naemorhedus caudatus	21	137.71
Naemorhedus caudatus	21	2
Naemorhedus caudatus	22	actively mobile
Naemorhedus caudatus	7	vulnerable
Naemorhedus caudatus	29	fossorial and/or ground dwelling only
Naemorhedus caudatus	1	grazer
Naemorhedus caudatus	1	browser
Naemorhedus caudatus	26	herbivore
Naemorhedus caudatus	28	Japan
Naemorhedus caudatus	4	108.96
Naemorhedus caudatus	2	the Palearctic
Naemorhedus caudatus	3	hydroxylapatite
Naemorhedus caudatus	11	terrestrial habitat
Naemorhedus caudatus	30	extant
Naemorhedus caudatus	31	leaves of herbaceous plants
Naemorhedus caudatus	31	leaves of woody plants
Naemorhedus caudatus	31	leaves
Naemorhedus caudatus	31	seed
Naemorhedus caudatus	31	plants
Naemorhedus caudatus	32	26999.99
Naemorhedus goral	29	fossorial and/or ground dwelling only
Naemorhedus goral	28	Japan
Naemorhedus goral	28	China
Naemorhedus goral	28	Nepal
Naemorhedus goral	27	1060
Naemorhedus goral	26	herbivore
Naemorhedus goral	34	0.126
Naemorhedus goral	31	leaves of herbaceous plants
Naemorhedus goral	31	leaves of woody plants
Naemorhedus goral	31	leaves
Naemorhedus goral	31	fruit
Naemorhedus goral	31	seed
Naemorhedus goral	31	plants
Naemorhedus goral	32	2000
Naemorhedus goral	32	28796.51
Naemorhedus goral	30	extant
Naemorhedus goral	36	353466.24
Naemorhedus goral	35	nocturnal/crepuscular, cathemeral, crepuscular or diurnal/crepuscular
Naemorhedus goral	46	2000
Naemorhedus goral	46	31750
Naemorhedus goral	45	83.92
Naemorhedus goral	45	71.88
Naemorhedus goral	45	95.95999999999999
Naemorhedus goral	44	5.389
Naemorhedus goral	42	Northwestern Himalayan alpine shrub and meadows
Naemorhedus goral	42	Western Himalayan alpine shrub and meadows
Naemorhedus goral	42	Himalayan subtropical pine forests
Naemorhedus goral	42	Eastern Himalayan broadleaf forests
Naemorhedus goral	42	Western Himalayan broadleaf forests
Naemorhedus goral	42	Eastern Himalayan subalpine conifer forests
Naemorhedus goral	42	Western Himalayan subalpine conifer forests
Naemorhedus goral	42	Northeastern Himalayan subalpine conifer forests
Naemorhedus goral	42	Central Tibetan Plateau alpine steppe
Naemorhedus goral	42	Eastern Himalayan alpine shrub and meadows
Naemorhedus goral	42	Himalayan subtropical broadleaf forests
Naemorhedus goral	42	Brahmaputra Valley semi-evergreen forests
Naemorhedus goral	40	26.78
Naemorhedus goral	40	31.24
Naemorhedus goral	40	35.69
Naemorhedus goral	41	106.99
Naemorhedus goral	39	59.27
Naemorhedus goral	7	near threatened
Naemorhedus goral	6	Upper Pleistocene Age
Naemorhedus goral	4	211.2
Naemorhedus goral	2	the Palearctic
Naemorhedus goral	2	the Indo-Malayan Realm
Naemorhedus goral	3	hydroxylapatite
Naemorhedus goral	1	grazer
Naemorhedus goral	1	browser
Naemorhedus goral	56	0.0117
Naemorhedus goral	12	215
Naemorhedus goral	11	terrestrial habitat
Naemorhedus goral	9	212.91
Naemorhedus goral	18	365
Naemorhedus goral	18	365
Naemorhedus goral	14	1
Naemorhedus goral	15	viviparous
Naemorhedus goral	13	873.39
Naemorhedus goral	25	500
Naemorhedus goral	25	500
Naemorhedus goral	25	1016.66
Naemorhedus goral	24	temperate
Naemorhedus goral	24	mountain range
Naemorhedus goral	24	forest
Naemorhedus goral	24	mountain
Naemorhedus goral	24	scrubland
Naemorhedus goral	24	chaparral
Naemorhedus goral	24	terrestrial
Naemorhedus goral	24	cliff
Naemorhedus goral	24	montane
Naemorhedus goral	24	terrestrial habitat
Naemorhedus goral	22	actively mobile
Naemorhedus goral	21	0
Naemorhedus goral	21	102.31
Naemorhedus goral	21	1
Naemorhedus goral	19	17.6
Naemorhedus goral	20	1143.71
Neophocaena phocaenoides asiaeorientalis	30	extant
Neophocaena phocaenoides asiaeorientalis	22	actively mobile
Neophocaena phocaenoides asiaeorientalis	40	29.441
Neophocaena phocaenoides asiaeorientalis	40	32.301
Neophocaena phocaenoides asiaeorientalis	24	freshwater habitat
Neophocaena phocaenoides asiaeorientalis	24	marine habitat
Neophocaena phocaenoides asiaeorientalis	45	121.372
Neophocaena phocaenoides asiaeorientalis	45	112.198
Neophocaena phocaenoides asiaeorientalis	1	piscivore
Neophocaena phocaenoides asiaeorientalis	3	hydroxylapatite
Neophocaena phocaenoides asiaeorientalis	62	0
Neophocaena phocaenoides asiaeorientalis	62	0
Neophocaena phocaenoides asiaeorientalis	15	viviparous
Neophocaena phocaenoides phocaenoides	24	freshwater habitat
Neophocaena phocaenoides phocaenoides	24	marine habitat
Neophocaena phocaenoides phocaenoides	1	piscivore
Neophocaena phocaenoides phocaenoides	30	extant
Neophocaena phocaenoides phocaenoides	3	hydroxylapatite
Neophocaena phocaenoides phocaenoides	22	actively mobile
Neophocaena phocaenoides phocaenoides	15	viviparous
Neotragus moschatus	30	extant
Neotragus moschatus	9	180
Neotragus moschatus	32	5639.01
Neotragus moschatus	12	180
Neotragus moschatus	26	herbivore
Neotragus moschatus	1	grazer
Neotragus moschatus	1	browser
Neotragus moschatus	28	Mozambique
Neotragus moschatus	28	Kenya
Neotragus moschatus	28	United States
Neotragus moschatus	4	168
Neotragus moschatus	2	the Afrotropics
Neotragus moschatus	27	599.99
Neotragus moschatus	3	hydroxylapatite
Neotragus moschatus	8	17.32
Neotragus moschatus	29	fossorial and/or ground dwelling only
Neotragus moschatus	20	1518.29
Neotragus moschatus	19	13.5
Neotragus moschatus	41	75.22
Neotragus moschatus	40	-28.74
Neotragus moschatus	40	-13.29
Neotragus moschatus	40	2.16
Neotragus moschatus	22	actively mobile
Neotragus moschatus	21	1
Neotragus moschatus	21	42.01
Neotragus moschatus	21	2
Neotragus moschatus	45	35.53
Neotragus moschatus	45	30.22
Neotragus moschatus	45	40.84
Neotragus moschatus	42	Eastern Arc forests
Neotragus moschatus	42	East African montane forests
Neotragus moschatus	42	Eastern Miombo woodlands
Neotragus moschatus	42	Southern Zanzibar-Inhambane coastal forest mosaic
Neotragus moschatus	42	Northern Zanzibar-Inhambane coastal forest mosaic
Neotragus moschatus	42	Maputaland coastal forest mosaic
Neotragus moschatus	42	Zambezian coastal flooded savanna
Neotragus moschatus	42	Zambezian and Mopane woodlands
Neotragus moschatus	42	Southern Acacia-Commiphora bushlands and thickets
Neotragus moschatus	44	23.184
Neotragus moschatus	24	coastal
Neotragus moschatus	24	forest
Neotragus moschatus	24	scrubland
Neotragus moschatus	24	woodland area
Neotragus moschatus	24	terrestrial
Neotragus moschatus	24	tropical
Neotragus moschatus	24	terrestrial habitat
Neotragus moschatus	25	183
Neotragus moschatus	25	183
Neotragus moschatus	25	197.64
Neotragus moschatus	46	6500
Neotragus moschatus	35	nocturnal/crepuscular, cathemeral, crepuscular or diurnal/crepuscular
Neotragus moschatus	15	viviparous
Neotragus moschatus	13	908.38
Neotragus moschatus	36	1612115.59
Neotragus pygmaeus	46	2250
Neotragus pygmaeus	45	-6.59
Neotragus pygmaeus	45	-13.32
Neotragus pygmaeus	45	0.13
Neotragus pygmaeus	24	savanna
Neotragus pygmaeus	24	forest
Neotragus pygmaeus	24	massif
Neotragus pygmaeus	24	terrestrial
Neotragus pygmaeus	24	shrubland
Neotragus pygmaeus	24	terrestrial habitat
Neotragus pygmaeus	42	Eastern Guinean forests
Neotragus pygmaeus	42	Western Guinean lowland forests
Neotragus pygmaeus	44	25.617
Neotragus pygmaeus	41	176.5
Neotragus pygmaeus	40	4.35
Neotragus pygmaeus	40	6.81
Neotragus pygmaeus	40	9.27
Neotragus pygmaeus	22	actively mobile
Neotragus pygmaeus	21	3
Neotragus pygmaeus	21	74.42
Neotragus pygmaeus	21	8
Neotragus pygmaeus	20	1560.33
Neotragus pygmaeus	55	fruit
Neotragus pygmaeus	19	11.1
Neotragus pygmaeus	15	viviparous
Neotragus pygmaeus	13	1310.62
Neotragus pygmaeus	36	426515.09
Neotragus pygmaeus	35	nocturnal/crepuscular, cathemeral, crepuscular or diurnal/crepuscular
Neotragus pygmaeus	12	183
Neotragus pygmaeus	11	terrestrial habitat
Neotragus pygmaeus	31	leaves
Neotragus pygmaeus	31	plants
Neotragus pygmaeus	32	3913.68
Neotragus pygmaeus	30	extant
Neotragus pygmaeus	9	180
Neotragus pygmaeus	29	fossorial and/or ground dwelling only
Neotragus pygmaeus	7	least concern
Neotragus pygmaeus	28	Guinea
Neotragus pygmaeus	28	Ivory Coast
Neotragus pygmaeus	28	Cameroon
Neotragus pygmaeus	28	Gulf of Guinea
Neotragus pygmaeus	28	Ghana
Neotragus pygmaeus	28	Sierra Leone
Neotragus pygmaeus	4	168
Neotragus pygmaeus	2	the Afrotropics
Neotragus pygmaeus	27	499.99
Neotragus pygmaeus	3	hydroxylapatite
Neotragus pygmaeus	1	browser
Neotragus pygmaeus	1	grazer
Neotragus pygmaeus	26	herbivore
Odocoileus virginianus	45	-90.39
Odocoileus virginianus	45	-130.91
Odocoileus virginianus	45	-49.87
Odocoileus virginianus	51	Saint-Pierre et Miquelon
Odocoileus virginianus	43	20.1
Odocoileus virginianus	43	23.08
Odocoileus virginianus	43	22.15
Odocoileus virginianus	43	22.22
Odocoileus virginianus	43	33.49
Odocoileus virginianus	43	32.2
Odocoileus virginianus	43	23.94
Odocoileus virginianus	43	24.7
Odocoileus virginianus	42	Sierra Madre Occidental pine-oak forests
